OrganizationIdentifier,OrganizationFormalName,ActivityMediaName,ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultCommentTest,ProviderName
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LNP3MINTRE04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LNP3MINTRE04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LNP3MINTRE04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/30/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/6/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/13/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/20/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/27/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/4/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/11/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/18/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0.29,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/25/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0.6,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/1/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/8/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0.35,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/15/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0.27,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/22/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,0.44,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/29/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,1.35,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/5/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,1.86,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,2.72,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,3.2,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LMP2MRMISL04,Microcystin,2.45,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/30/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/6/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/13/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/20/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/27/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0.19,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/4/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/11/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/18/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/25/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/1/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/8/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/15/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0.33,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/22/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0.28,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/29/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/5/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LSP2OLIVER04,Microcystin,3.51,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,0.81,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,1.22,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,5.73,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,2.59,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/30/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,3.54,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/6/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,1.13,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/13/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,0.6,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/20/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,0.83,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/27/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,0.85,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/4/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,0.3,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/11/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,1.9,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/18/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,10.71,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/25/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,3.41,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/1/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,20.02,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/8/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,14.35,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/15/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,9.73,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/22/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,6.09,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/29/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,2.01,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/5/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,2.33,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,7.76,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,8.4,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LLP2PAWNEE03,Microcystin,5.81,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/30/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/6/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/13/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,1.01,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/20/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/27/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/4/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0.15,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/11/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/18/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/25/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/1/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/8/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/15/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/22/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/29/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0.45,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/5/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LRE3HBUTLR04,Microcystin,0.18,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/30/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/6/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/13/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/20/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/27/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/4/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/11/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/18/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/25/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/1/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/8/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/15/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/22/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/29/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0.29,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/5/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LLO3SHERMN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0.22,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/30/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/6/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/13/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/20/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/27/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/4/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/11/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/18/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/25/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/1/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/8/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/15/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/22/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/29/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0.5,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/5/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LSP1SUTHLD03,Microcystin,0.46,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.17,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/30/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/6/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.3,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/13/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/20/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/27/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/4/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/11/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/18/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.55,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/25/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/1/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.18,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/8/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/15/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.22,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/22/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.42,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/29/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.53,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/5/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/12/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/19/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,1,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/26/2016,21NEB001_WQX-LRE3SWANSN04,Microcystin,0.32,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/2/2016,21NEB001_WQX-LLP1TWORI404,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/9/2016,21NEB001_WQX-LLP1TWORI404,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/16/2016,21NEB001_WQX-LLP1TWORI404,Microcystin,,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/23/2016,21NEB001_WQX-LLP1TWORI404,Microcystin,0,ug/l,,DEQ.NE.GOV
